image_id,official_split,split
COCO_val2014_000000103855,val,internal_test
COCO_val2014_000000359164,val,internal_test
COCO_val2014_000000066397,val,internal_test
COCO_val2014_000000034657,val,internal_test
COCO_val2014_000000217156,val,internal_test
COCO_val2014_000000053263,val,internal_test
COCO_val2014_000000382737,val,internal_test
COCO_val2014_000000157789,val,internal_test
COCO_val2014_000000415716,val,internal_test
COCO_val2014_000000356380,val,internal_test
COCO_val2014_000000499866,val,internal_test
COCO_val2014_000000383549,val,internal_test
COCO_val2014_000000563403,val,internal_test
COCO_val2014_000000538230,val,internal_test
COCO_val2014_000000437859,val,internal_test
COCO_val2014_000000118911,val,internal_test
COCO_val2014_000000076468,val,internal_test
COCO_val2014_000000395557,val,internal_test
COCO_val2014_000000127668,val,internal_test
COCO_val2014_000000473055,val,internal_test
COCO_val2014_000000233236,val,internal_test
COCO_val2014_000000533589,val,internal_test
COCO_val2014_000000171201,val,internal_test
COCO_val2014_000000481010,val,internal_test
COCO_val2014_000000252748,val,internal_test
COCO_val2014_000000372794,val,internal_test
COCO_val2014_000000061471,val,internal_test
COCO_val2014_000000092683,val,internal_test
COCO_val2014_000000081738,val,internal_test
COCO_val2014_000000192154,val,internal_test
COCO_val2014_000000356733,val,internal_test
COCO_val2014_000000572453,val,internal_test
COCO_val2014_000000526394,val,internal_test
COCO_val2014_000000484404,val,internal_test
COCO_val2014_000000041279,val,internal_test
COCO_val2014_000000061108,val,internal_test
COCO_val2014_000000348481,val,internal_test
COCO_val2014_000000170784,val,internal_test
COCO_val2014_000000273579,val,internal_test
COCO_val2014_000000014297,val,internal_test
COCO_val2014_000000578524,val,internal_test
COCO_val2014_000000373904,val,internal_test
COCO_val2014_000000143859,val,internal_test
COCO_val2014_000000017282,val,internal_test
COCO_val2014_000000304083,val,internal_test
COCO_val2014_000000295134,val,internal_test
COCO_val2014_000000463836,val,internal_test
COCO_val2014_000000044171,val,internal_test
COCO_val2014_000000549063,val,internal_test
COCO_val2014_000000064510,val,internal_test
COCO_val2014_000000398758,val,internal_test
COCO_val2014_000000503978,val,internal_test
COCO_val2014_000000310354,val,internal_test
COCO_val2014_000000363845,val,internal_test
COCO_val2014_000000342367,val,internal_test
COCO_val2014_000000359432,val,internal_test
COCO_val2014_000000319706,val,internal_test
COCO_val2014_000000114184,val,internal_test
COCO_val2014_000000292463,val,internal_test
COCO_val2014_000000088183,val,internal_test
COCO_val2014_000000299649,val,internal_test
COCO_val2014_000000100132,val,internal_test
COCO_val2014_000000165056,val,internal_test
COCO_val2014_000000381463,val,internal_test
COCO_val2014_000000285967,val,internal_test
COCO_val2014_000000105711,val,internal_test
COCO_val2014_000000379716,val,internal_test
COCO_val2014_000000367848,val,internal_test
COCO_val2014_000000134016,val,internal_test
COCO_val2014_000000561128,val,internal_test
COCO_val2014_000000433277,val,internal_test
COCO_val2014_000000396302,val,internal_test
COCO_val2014_000000231281,val,internal_test
COCO_val2014_000000355762,val,internal_test
COCO_val2014_000000285660,val,internal_test
COCO_val2014_000000470070,val,internal_test
COCO_val2014_000000527464,val,internal_test
COCO_val2014_000000473555,val,internal_test
COCO_val2014_000000368900,val,internal_test
COCO_val2014_000000324322,val,internal_test
COCO_val2014_000000413358,val,internal_test
COCO_val2014_000000462953,val,internal_test
COCO_val2014_000000002153,val,internal_test
COCO_val2014_000000128515,val,internal_test
COCO_val2014_000000184313,val,internal_test
COCO_val2014_000000309692,val,internal_test
COCO_val2014_000000476856,val,internal_test
COCO_val2014_000000008583,val,internal_test
COCO_val2014_000000137475,val,internal_test
COCO_val2014_000000536321,val,internal_test
COCO_val2014_000000137622,val,internal_test
COCO_val2014_000000269287,val,internal_test
COCO_val2014_000000168337,val,internal_test
COCO_val2014_000000268224,val,internal_test
COCO_val2014_000000178413,val,internal_test
COCO_val2014_000000108803,val,internal_test
COCO_val2014_000000049731,val,internal_test
COCO_val2014_000000224991,val,internal_test
COCO_val2014_000000529083,val,internal_test
COCO_val2014_000000574675,val,internal_test
COCO_val2014_000000091909,val,internal_test
COCO_val2014_000000140490,val,internal_test
COCO_val2014_000000578324,val,internal_test
COCO_val2014_000000469996,val,internal_test
COCO_val2014_000000114152,val,internal_test
COCO_val2014_000000475413,val,internal_test
COCO_val2014_000000546428,val,internal_test
COCO_val2014_000000459164,val,internal_test
COCO_val2014_000000300718,val,internal_test
COCO_val2014_000000139457,val,internal_test
COCO_val2014_000000276986,val,internal_test
COCO_val2014_000000161609,val,internal_test
COCO_val2014_000000451571,val,internal_test
COCO_val2014_000000204650,val,internal_test
COCO_val2014_000000034452,val,internal_test
COCO_val2014_000000072944,val,internal_test
COCO_val2014_000000256973,val,internal_test
COCO_val2014_000000319579,val,internal_test
COCO_val2014_000000134366,val,internal_test
COCO_val2014_000000432106,val,internal_test
COCO_val2014_000000579648,val,internal_test
COCO_val2014_000000382801,val,internal_test
COCO_val2014_000000431067,val,internal_test
COCO_val2014_000000002434,val,internal_test
COCO_val2014_000000313948,val,internal_test
COCO_val2014_000000517306,val,internal_test
COCO_val2014_000000211825,val,internal_test
COCO_val2014_000000116182,val,internal_test
COCO_val2014_000000300413,val,internal_test
COCO_val2014_000000498931,val,internal_test
COCO_val2014_000000106338,val,internal_test
COCO_val2014_000000066827,val,internal_test
COCO_val2014_000000274687,val,internal_test
COCO_val2014_000000437262,val,internal_test
COCO_val2014_000000231580,val,internal_test
COCO_val2014_000000111104,val,internal_test
COCO_val2014_000000323288,val,internal_test
COCO_val2014_000000291936,val,internal_test
COCO_val2014_000000178690,val,internal_test
COCO_val2014_000000415727,val,internal_test
COCO_val2014_000000287649,val,internal_test
COCO_val2014_000000035894,val,internal_test
COCO_val2014_000000081394,val,internal_test
COCO_val2014_000000078478,val,internal_test
COCO_val2014_000000083925,val,internal_test
COCO_val2014_000000375810,val,internal_test
COCO_val2014_000000322482,val,internal_test
COCO_val2014_000000497593,val,internal_test
COCO_val2014_000000191095,val,internal_test
COCO_val2014_000000548882,val,internal_test
COCO_val2014_000000112581,val,internal_test
COCO_val2014_000000527374,val,internal_test
COCO_val2014_000000199158,val,internal_test
COCO_val2014_000000175102,val,internal_test
COCO_val2014_000000167952,val,internal_test
COCO_val2014_000000136227,val,internal_test
COCO_val2014_000000024396,val,internal_test
COCO_val2014_000000377949,val,internal_test
COCO_val2014_000000151988,val,internal_test
COCO_val2014_000000019544,val,internal_test
COCO_val2014_000000012209,val,internal_test
COCO_val2014_000000432906,val,internal_test
COCO_val2014_000000139512,val,internal_test
COCO_val2014_000000328374,val,internal_test
COCO_val2014_000000076942,val,internal_test
COCO_val2014_000000205570,val,internal_test
COCO_val2014_000000470386,val,internal_test
COCO_val2014_000000533039,val,internal_test
COCO_val2014_000000332407,val,internal_test
COCO_val2014_000000298396,val,internal_test
COCO_val2014_000000361282,val,internal_test
COCO_val2014_000000044950,val,internal_test
COCO_val2014_000000464089,val,internal_test
COCO_val2014_000000200381,val,internal_test
COCO_val2014_000000041507,val,internal_test
COCO_val2014_000000356394,val,internal_test
COCO_val2014_000000104568,val,internal_test
COCO_val2014_000000134322,val,internal_test
COCO_val2014_000000441522,val,internal_test
COCO_val2014_000000323682,val,internal_test
COCO_val2014_000000296907,val,internal_test
COCO_val2014_000000106920,val,internal_test
COCO_val2014_000000032777,val,internal_test
COCO_val2014_000000290828,val,internal_test
COCO_val2014_000000015846,val,internal_test
COCO_val2014_000000253770,val,internal_test
COCO_val2014_000000416930,val,internal_test
COCO_val2014_000000526732,val,internal_test
COCO_val2014_000000360902,val,internal_test
COCO_val2014_000000426175,val,internal_test
COCO_val2014_000000341409,val,internal_test
COCO_val2014_000000294689,val,internal_test
COCO_val2014_000000544522,val,internal_test
COCO_val2014_000000456254,val,internal_test
COCO_val2014_000000177366,val,internal_test
COCO_val2014_000000537548,val,internal_test
COCO_val2014_000000410350,val,internal_test
COCO_val2014_000000317798,val,internal_test
COCO_val2014_000000405736,val,internal_test
COCO_val2014_000000153685,val,internal_test
COCO_val2014_000000405635,val,internal_test
COCO_val2014_000000036508,val,internal_test
COCO_val2014_000000306343,val,internal_test
COCO_val2014_000000578962,val,internal_test
COCO_val2014_000000328091,val,internal_test
COCO_val2014_000000293034,val,internal_test
COCO_val2014_000000157669,val,internal_test
COCO_val2014_000000547293,val,internal_test
COCO_val2014_000000524373,val,internal_test
COCO_val2014_000000369584,val,internal_test
COCO_val2014_000000217937,val,internal_test
COCO_val2014_000000034580,val,internal_test
COCO_val2014_000000071136,val,internal_test
COCO_val2014_000000461634,val,internal_test
COCO_val2014_000000515777,val,internal_test
COCO_val2014_000000506803,val,internal_test
COCO_val2014_000000189752,val,internal_test
COCO_val2014_000000067122,val,internal_test
COCO_val2014_000000343504,val,internal_test
COCO_val2014_000000005107,val,internal_test
COCO_val2014_000000210782,val,internal_test
COCO_val2014_000000435475,val,internal_test
COCO_val2014_000000245315,val,internal_test
COCO_val2014_000000045406,val,internal_test
COCO_val2014_000000204051,val,internal_test
COCO_val2014_000000401446,val,internal_test
COCO_val2014_000000418109,val,internal_test
COCO_val2014_000000516372,val,internal_test
COCO_val2014_000000415413,val,internal_test
COCO_val2014_000000489014,val,internal_test
COCO_val2014_000000277984,val,internal_test
COCO_val2014_000000460312,val,internal_test
COCO_val2014_000000544216,val,internal_test
COCO_val2014_000000058569,val,internal_test
COCO_val2014_000000016382,val,internal_test
COCO_val2014_000000460145,val,internal_test
COCO_val2014_000000230679,val,internal_test
COCO_val2014_000000069750,val,internal_test
COCO_val2014_000000465424,val,internal_test
COCO_val2014_000000306940,val,internal_test
COCO_val2014_000000390471,val,internal_test
COCO_val2014_000000375509,val,internal_test
COCO_val2014_000000312559,val,internal_test
COCO_val2014_000000468934,val,internal_test
COCO_val2014_000000180045,val,internal_test
COCO_val2014_000000477195,val,internal_test
COCO_val2014_000000386187,val,internal_test
COCO_val2014_000000478320,val,internal_test
COCO_val2014_000000332908,val,internal_test
COCO_val2014_000000219261,val,internal_test
COCO_val2014_000000355450,val,internal_test
COCO_val2014_000000299593,val,internal_test
COCO_val2014_000000039589,val,internal_test
COCO_val2014_000000391320,val,internal_test
COCO_val2014_000000216497,val,internal_test
COCO_val2014_000000578848,val,internal_test
COCO_val2014_000000222228,val,internal_test
COCO_val2014_000000176120,val,internal_test
COCO_val2014_000000303024,val,internal_test
COCO_val2014_000000527260,val,internal_test
COCO_val2014_000000359182,val,internal_test
COCO_val2014_000000313034,val,internal_test
COCO_val2014_000000327047,val,internal_test
COCO_val2014_000000461130,val,internal_test
COCO_val2014_000000428562,val,internal_test
COCO_val2014_000000138549,val,internal_test
COCO_val2014_000000464469,val,internal_test
COCO_val2014_000000280710,val,internal_test
COCO_val2014_000000265611,val,internal_test
COCO_val2014_000000491872,val,internal_test
COCO_val2014_000000249184,val,internal_test
COCO_val2014_000000321214,val,internal_test
COCO_val2014_000000395364,val,internal_test
COCO_val2014_000000503826,val,internal_test
COCO_val2014_000000065948,val,internal_test
COCO_val2014_000000127865,val,internal_test
COCO_val2014_000000178331,val,internal_test
COCO_val2014_000000363844,val,internal_test
COCO_val2014_000000134856,val,internal_test
COCO_val2014_000000437494,val,internal_test
COCO_val2014_000000227226,val,internal_test
COCO_val2014_000000451345,val,internal_test
COCO_val2014_000000460208,val,internal_test
COCO_val2014_000000395634,val,internal_test
COCO_val2014_000000256983,val,internal_test
COCO_val2014_000000274939,val,internal_test
COCO_val2014_000000472088,val,internal_test
COCO_val2014_000000143275,val,internal_test
COCO_val2014_000000107123,val,internal_test
COCO_val2014_000000442040,val,internal_test
COCO_val2014_000000104392,val,internal_test
COCO_val2014_000000527528,val,internal_test
COCO_val2014_000000086516,val,internal_test
COCO_val2014_000000388066,val,internal_test
COCO_val2014_000000011494,val,internal_test
COCO_val2014_000000292493,val,internal_test
COCO_val2014_000000147576,val,internal_test
COCO_val2014_000000222662,val,internal_test
COCO_val2014_000000025393,val,internal_test
COCO_val2014_000000525860,val,internal_test
COCO_val2014_000000461410,val,internal_test
COCO_val2014_000000546792,val,internal_test
COCO_val2014_000000270570,val,internal_test
COCO_val2014_000000121632,val,internal_test
COCO_val2014_000000573258,val,internal_test
COCO_val2014_000000544611,val,internal_test
COCO_val2014_000000047121,val,internal_test
COCO_val2014_000000424146,val,internal_test
COCO_val2014_000000472211,val,internal_test
COCO_val2014_000000343967,val,internal_test
COCO_val2014_000000175310,val,internal_test
COCO_val2014_000000050422,val,internal_test
COCO_val2014_000000394033,val,internal_test
COCO_val2014_000000442565,val,internal_test
COCO_val2014_000000000569,val,internal_test
COCO_val2014_000000384531,val,internal_test
COCO_val2014_000000106235,val,internal_test
COCO_val2014_000000304186,val,internal_test
COCO_val2014_000000234889,val,internal_test
COCO_val2014_000000296072,val,internal_test
COCO_val2014_000000081998,val,internal_test
COCO_val2014_000000435384,val,internal_test
COCO_val2014_000000034438,val,internal_test
COCO_val2014_000000380854,val,internal_test
